wahltermin_datum,wahl,Wahlkreis,AGS,Bez-Nr,Wahlberechtigte gesamt,"ohne Sperrvermerk ""W""","mit Sperrvermerk ""W""",nach �3 Abs. 4 des Gesetzes,Waehler,DavonMitWahlschein,UngueltigeErststimmen,UngueltigeZweitstimmen,GueltigeErststimmen,GueltigeZweitstimmen,Schmidt, Dirk Alexander,CDU,Y�ksel, Serdar,SPD,Calikoglu, Mustafa,GR�NE,Vogelsang, Daniela,FDP,Cremer, Claus,NPD,Isert, Andreas,DIE LINKE,,REP,D8,�DP,Dvorak, Matthias,B�So,,PBC,D11,Tierschutzpartei,D12,FAMILIE,D13,Die PARTEI,D14,ZENTRUM,D15,BGD,D16,AUF,Brand, Simone,PIRATEN,D18,ddp,D19,Freie Union,D20,RENTNER,D21,pro NRW,D22,Die VIOLETTEN,D23,BIG,D24,Volksabstimmung,D25,FBI,D26,F26,D27,F27
09.05.2010,Landtagswahl NRW,109,5911000,2708,1039,821,218,0,478,0,5,1,473,477,155,137,212,199,46,55,18,30,5,2,24,29,,2,,0,2,0,,0,,4,,1,,0,,0,,0,,0,10,12,,0,,0,,1,,2,,1,,0,,0,,2,1,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9121,0,0,0,0,638,638,7,4,631,634,237,212,221,189,62,97,30,46,14,11,45,46,,0,,0,0,0,,0,,4,,0,,1,,0,,0,,1,21,17,,1,,0,,7,,0,,0,,0,,1,,1,1,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9122,0,0,0,0,449,449,11,3,438,446,151,133,195,184,39,52,11,14,7,6,24,28,,0,,0,2,2,,0,,1,,0,,0,,0,,0,,0,9,12,,0,,0,,9,,5,,0,,0,,0,,0,0,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9123,0,0,0,0,462,462,4,2,458,460,120,94,209,204,54,69,13,18,11,9,25,33,,2,,0,3,2,,2,,6,,2,,0,,1,,0,,0,19,13,,0,,1,,1,,1,,0,,0,,1,,1,4,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9151,0,0,0,0,505,505,5,4,500,501,156,139,219,209,37,51,16,19,11,8,34,38,,1,,0,2,1,,0,,6,,0,,0,,0,,0,,1,21,14,,0,,0,,4,,7,,1,,0,,1,,1,3,0,1,0
09.05.2010,Landtagswahl NRW,109,5911000,9152,0,0,0,0,627,627,13,16,614,611,186,155,256,257,53,76,25,26,14,0,51,53,,1,,0,2,0,,3,,4,,1,,1,,1,,0,,0,27,16,,0,,0,,6,,9,,0,,0,,1,,1,0,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9161,0,0,0,0,555,555,12,7,543,548,137,128,285,298,35,46,16,12,12,5,38,22,,1,,0,6,1,,0,,5,,0,,1,,0,,0,,0,11,9,,0,,3,,4,,12,,0,,0,,1,,0,2,0,1,0
09.05.2010,Landtagswahl NRW,109,5911000,9162,0,0,0,0,557,557,9,7,548,550,159,150,267,260,36,49,16,18,7,4,40,39,,3,,0,7,1,,0,,10,,1,,0,,0,,0,,0,13,3,,0,,0,,5,,5,,0,,0,,0,,2,0,0,3,0
09.05.2010,Landtagswahl NRW,109,5911000,9181,0,0,0,0,751,751,14,5,737,746,208,177,359,377,44,61,19,25,18,8,65,56,,0,,0,2,2,,0,,7,,3,,0,,1,,0,,0,19,9,,0,,1,,5,,11,,0,,0,,3,,0,2,0,1,0
09.05.2010,Landtagswahl NRW,109,5911000,9182,0,0,0,0,529,529,6,1,523,528,132,118,262,257,37,53,16,18,6,3,48,44,,1,,0,3,0,,2,,4,,3,,0,,0,,0,,0,16,10,,0,,0,,3,,11,,1,,0,,0,,0,2,0,1,0
09.05.2010,Landtagswahl NRW,109,5911000,9211,0,0,0,0,412,412,13,6,399,406,123,115,168,178,14,23,22,21,11,5,36,29,,0,,0,4,0,,0,,7,,0,,0,,0,,0,,0,18,11,,1,,0,,9,,7,,0,,0,,0,,0,1,0,2,0
09.05.2010,Landtagswahl NRW,109,5911000,9212,0,0,0,0,501,501,3,3,498,498,183,163,211,211,27,32,18,25,9,7,31,30,,0,,0,2,0,,0,,9,,1,,0,,0,,0,,0,11,5,,0,,1,,5,,8,,0,,0,,1,,0,2,0,4,0
09.05.2010,Landtagswahl NRW,109,5911000,9221,0,0,0,0,686,686,8,6,678,680,237,207,296,301,33,46,29,30,18,13,40,38,,2,,0,3,0,,0,,6,,0,,1,,0,,2,,0,22,13,,0,,0,,7,,11,,0,,0,,3,,0,0,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9222,0,0,0,0,679,679,11,6,668,673,237,214,289,287,42,53,32,29,5,2,45,33,,1,,0,0,1,,0,,10,,1,,0,,0,,0,,0,15,15,,0,,0,,10,,7,,0,,2,,4,,4,3,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9231,0,0,0,0,443,443,10,9,433,434,145,127,186,185,20,23,17,18,14,11,34,30,,0,,1,4,1,,0,,9,,2,,1,,0,,0,,0,9,7,,0,,0,,7,,8,,1,,0,,3,,0,1,0,3,0
09.05.2010,Landtagswahl NRW,109,5911000,9232,0,0,0,0,352,352,5,1,347,351,112,99,138,136,30,35,17,21,7,5,36,31,,0,,0,0,1,,1,,4,,0,,0,,0,,0,,0,7,8,,0,,0,,3,,7,,0,,0,,0,,0,0,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9241,0,0,0,0,459,459,7,2,452,457,154,138,187,183,35,43,15,21,7,7,33,28,,1,,0,3,0,,0,,8,,0,,0,,0,,0,,1,13,11,,0,,0,,7,,8,,1,,0,,0,,0,1,0,4,0
09.05.2010,Landtagswahl NRW,109,5911000,9242,0,0,0,0,396,396,10,7,386,389,114,102,178,186,14,26,32,28,7,3,26,27,,1,,0,8,0,,0,,2,,1,,0,,0,,0,,0,7,2,,0,,0,,3,,8,,0,,0,,0,,0,0,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9251,0,0,0,0,680,680,8,7,672,673,206,181,349,354,24,38,24,27,2,1,52,46,,1,,1,1,1,,1,,4,,1,,1,,0,,0,,0,12,7,,0,,0,,4,,3,,1,,0,,0,,1,2,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9252,0,0,0,0,662,662,12,8,650,654,226,207,280,286,46,55,24,25,14,5,48,46,,1,,1,1,1,,1,,5,,2,,1,,0,,0,,1,10,4,,0,,0,,5,,7,,0,,0,,0,,1,1,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9271,0,0,0,0,626,626,9,4,617,622,212,207,262,268,49,57,21,20,7,3,56,41,,0,,0,1,0,,0,,5,,4,,0,,0,,0,,0,9,3,,0,,0,,8,,4,,1,,0,,1,,0,0,0,0,0
09.05.2010,Landtagswahl NRW,109,5911000,9272,0,0,0,0,602,602,9,9,593,593,209,199,264,266,38,52,22,24,5,4,22,21,,0,,0,4,1,,0,,4,,0,,0,,0,,0,,0,27,15,,0,,0,,2,,4,,1,,0,,0,,0,0,0,2,0
